Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$,Time_Transaction
72262,2130357507,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,000",50,10:31:28
72268,1970296782,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,999",125,9:48:01
72269,1452095103,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"5,790",414,1:55:36
72291,1311879445,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,998",227,6:13:26
72296,1778869245,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,550",91,18:26:16
72311,1251744385,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,0,0,6:04:13
72454,1904945912,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"2,450",163,15:35:38
72461,2280343284,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,500,33,14:41:19
72466,1910920262,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"9,180",417,3:28:58
72599,1516742174,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"2,900",132,3:12:26
72695,1285698764,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,"18,840","1,178",17:46:26
72709,1381647701,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,0,0,1:11:27
72715,1499984507,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0,16:22:08
72927,1367289067,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"11,390",599,14:49:19
72977,2119487281,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,049",52,8:49:04
72989,2138219214,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0,4:28:07
73092,1712669660,12/18/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,21,0,0,3:14:03
73100,2136046281,12/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,60,4,19:10:19
73354,1744775648,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0,3:36:59
73525,2097948808,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,0,0,20:44:42
73538,2162665251,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"5,320",266,6:42:43
73553,1490360662,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0,7:58:57
73614,1814602847,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"2,525",180,21:57:33
73635,1374335858,12/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,544,39,17:34:16
73641,1297705210,12/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,999",100,13:26:19
73760,1366020721,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,900,53,14:33:44
73796,2162437350,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0,10:50:38
73818,1182121648,12/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,49,2,3:10:02
73828,1939206532,12/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,396",300,16:41:50
73906,1622107028,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,400,17,8:11:46
73928,1510140551,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0,2:57:32
73964,1689873529,12/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"1,916",106,11:53:30
73998,1417872781,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,408",64,11:10:25
74060,1384871928,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,880",131,20:45:13
74099,1487818536,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0,8:37:57
74187,1259589308,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,685",122,10:08:48
74215,2250793925,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,600,27,1:02:10
74360,1461809705,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"4,499",250,2:08:43
74493,2031077832,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"3,148",157,10:02:17
74508,1750729854,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"5,697",259,10:48:49
74519,2029883394,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"4,450",318,13:50:53
74531,2011301461,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"2,000",125,2:32:21
74585,1241933153,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"1,000",53,3:18:12
74589,2172052857,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0,16:22:19
74635,1694396132,12/19/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,22,149,7,9:36:38
74638,1397713155,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,999",100,22:09:33
74666,1526216726,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,"20,696",900,17:59:38
74686,1444923827,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,"1,090",73,15:26:56
74771,2077875192,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"7,500",577,19:24:15
74815,2044780209,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"5,200",274,16:43:13
74827,1425745705,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,999",91,11:36:34
74844,1631829616,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"5,399",450,0:09:29
74909,1584830440,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,474,26,1:53:44
74915,1674646640,12/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,0,0,5:59:31
75055,1307569550,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,1,0,4:30:19
75254,1548829472,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,998,45,4:54:10
75440,2150458612,12/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"25,443","1,497",13:17:01
75458,2044516945,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,340",67,0:44:10
75698,2206190546,12/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,499",205,11:17:14
75795,1558286998,12/20/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,21,"4,299",205,7:42:34
75798,1464750546,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,394",317,9:49:26
75870,2001549036,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0,4:43:52
75917,1246110566,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"14,995","1,153",16:03:13
75927,1410768578,12/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,909",87,7:23:06
76154,1374538815,12/21/2013,Fairness Cream,Female,Web,Fashion,Guest,one-day deliver,20,"8,216",411,23:39:52
76156,1627880569,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"4,997",278,3:23:27
76182,1499018639,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"1,799",150,18:12:46
76183,2027294245,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"7,596",422,14:52:01
76287,1590712700,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,599,33,22:50:00
76371,1534172992,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0,22:21:09
76491,1394695609,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,"1,577",99,2:48:09
76503,1380412681,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0,21:38:36
76507,2301815861,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,100,6,21:39:39
76518,2150404594,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,736,53,20:30:48
76524,1682694941,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"2,000",154,20:54:34
76533,1308394217,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0,15:23:16
76590,1486273727,12/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,0,0,22:25:39
76665,2024151830,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0,12:06:40
76704,2305788505,12/22/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"5,440",389,3:13:55
76742,1640642744,12/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"4,450",234,8:21:28
76792,2270935243,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,500,23,11:52:03
76799,1475587064,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"6,900",431,7:17:26
76835,1613639638,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0,2:31:55
76918,1242113555,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"15,700","1,047",11:57:37
77014,1985971084,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"7,549",581,12:33:33
77078,2088349857,12/22/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,349,19,9:57:38
77093,1362676408,12/22/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"15,900",795,19:33:34
77232,1764391347,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"48,207","2,191",6:38:46
77275,1692618145,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,570,26,20:29:27
77282,1876771657,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,0,0,2:45:02
77462,1481621452,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,128",97,2:19:29
77517,1433549357,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"31,783","1,513",21:11:22
77534,1596929442,12/23/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"5,500",458,3:42:14
77597,1160870499,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,500,31,19:18:14
77614,1515686647,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,654",75,17:33:53
77627,2088793951,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"5,293",331,15:26:17
77704,2145798591,12/23/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,13,0,0,0:20:26
77777,2123023610,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,700",77,10:59:11
77885,1223596128,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"5,200",289,1:36:01
77907,1691689049,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,600,27,10:51:54
77987,1967842953,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,549",70,2:57:20
78001,2277892130,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,438",111,21:38:03
78052,1731706747,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,812",128,12:04:10
78081,1161681091,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"4,998",227,15:01:09
78122,1155434262,12/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,400",70,17:39:57
78159,1603700650,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"6,500",283,14:02:39
78164,1443167636,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"3,694",168,17:41:52
78178,1373766048,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"4,649",387,4:08:13
78183,2268696632,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,325",60,9:11:11
78200,2018105160,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,600,27,13:14:26
78272,2164806003,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,589",93,4:52:06
78359,2134781105,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"2,890",138,17:35:39
78365,1809864175,12/24/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,625,33,7:23:54
78422,1425365072,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,575,26,5:02:32
78462,1582699327,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,385",63,22:04:42
78484,2082488759,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,461",303,5:10:24
78499,1175939610,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"9,775",652,9:09:04
78521,1419272887,12/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,995,45,13:16:21
78565,2256976814,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"2,498",114,16:11:52
78587,1172107319,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"7,695",350,7:06:02
78812,1628971599,12/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,"5,000",263,10:48:07
78840,1735355595,12/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"3,500",292,20:49:09
78897,1709426886,12/25/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,12,749,62,4:22:00
79091,2050998334,12/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"9,523",635,6:38:53
79164,1561333029,12/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,442",320,0:05:00
79190,1473018827,12/25/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,0,0,14:17:37
79567,1462584435,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"12,141",809,5:56:10
79718,1639975860,12/26/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,0,0,23:28:19
79776,2183848310,12/26/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"1,650",97,1:57:47
79803,1158886078,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"24,500","1,114",16:25:36
79805,1884522075,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"7,67,733",,7:29:38
79816,1220646687,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,500,26,11:22:21
79861,1174221424,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,194",52,13:26:16
79930,2007483444,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,509,25,9:18:46
80031,1582867709,12/26/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,570,30,23:58:24
80252,1419292852,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,734,32,3:19:21
80334,2205924352,12/27/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,14,"2,967",212,16:13:08
80366,1207573916,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,000",56,7:18:12
80428,1756384836,12/27/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,21,0,0,15:04:29
80485,1291926446,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"4,999",263,18:09:15
80491,1239815893,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,749,39,19:08:59
80506,1353146100,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"6,536",384,19:29:21
80579,2073272280,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,400,22,5:33:06
80613,2299189211,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"1,14,500",,13:46:35
80666,1454441296,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"15,098","1,007",7:21:42
80716,2160032775,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"5,500",289,9:50:19
80718,2048309169,12/27/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,14,999,71,1:04:36
80729,1524833935,12/27/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,"1,566",87,6:14:39
80788,1590324183,12/27/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"5,895",281,23:54:52
80957,1426545210,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,"2,500",109,8:14:20
80958,2017589645,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"3,500",219,17:27:23
80972,1575055518,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"2,622",114,7:50:56
81026,1612028145,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"3,000",231,15:10:09
81092,1379496169,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,499",75,11:19:09
81250,1452269070,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"5,175",323,22:18:59
81289,1286362306,12/28/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"3,999",210,1:05:41
81514,1792323304,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"1,679",80,16:47:20
81539,1291249887,12/28/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"4,000",200,18:00:27
81764,1489062866,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"1,869",110,14:27:02
82001,1353033855,12/29/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"4,000",250,19:53:29
82005,2104403843,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,505,30,15:00:06
82153,1276048073,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"34,126","1,796",21:23:33
82216,1612168912,12/29/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,20,"1,090",55,8:19:17
82222,2053131878,12/29/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,599,37,14:53:36
82227,1453747351,12/29/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,130",51,18:02:44
82591,1570946166,12/30/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,725,36,2:50:54
82606,1982749371,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,200,11,2:08:39
82613,1686374201,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"2,000",154,4:50:23
82660,2072751399,12/30/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,15,"6,535",436,23:47:12
82667,2201388426,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,14,"6,059",433,23:32:52
83092,1994338035,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,18,"3,794",211,21:18:41
83114,2217213060,12/30/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,300,17,8:28:15
83122,1878080856,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,814",101,2:47:38
83195,2141658151,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"2,920",225,7:59:50
83255,1756495269,12/30/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,400,27,7:30:56
83261,1290115060,12/30/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"2,298",104,14:07:29
83263,1802629941,12/30/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"6,180",386,19:46:13
83312,1409055763,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"13,198",733,13:02:29
83327,1224568935,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,762",339,1:27:58
83383,1217633509,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"2,900",161,3:22:43
83455,1525057982,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"13,151",822,15:21:37
83501,1712105374,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"3,098",172,0:15:25
83521,1490178281,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"18,730","1,041",5:00:58
83553,1842807820,12/31/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,0,0,20:01:47
83593,1217832219,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0,17:58:23
83620,1402190509,12/31/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"2,398",184,12:13:42
83648,1271685657,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,450,25,6:12:20
83696,1332060449,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,000",56,2:29:25
83710,1357833020,12/31/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,870,38,13:12:23
83788,1728487203,12/31/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"5,300",241,1:17:58
83814,1166442350,12/31/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,13,"7,176",552,14:45:43
83931,2304184080,12/31/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"1,999",95,21:07:35
84044,1202233275,12/31/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,375,20,22:23:45
84158,1623417643,1/1/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,198",60,2:38:07
84257,2257422589,1/1/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,"1,359",59,22:31:22
84258,1537995267,1/1/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"12,250",766,3:56:04
84447,1262446676,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,0,0,18:25:53
84449,1497875545,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,0,0,1:22:35
84522,2036128181,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,249,16,0:38:20
84641,1906045029,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"7,484",416,15:07:22
84798,2138694766,1/1/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,999,62,0:21:42
84943,1286765013,1/1/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"4,242",236,0:52:30
85036,2241568831,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"1,825",91,5:16:52
85223,1771472649,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,599,32,2:29:41
85274,1506275692,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"1,799",138,18:43:18
85313,1653338380,1/2/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"1,200",71,13:24:13
85344,1219441136,1/2/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,22,0,0,10:55:04
85353,1292857738,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"4,999",417,12:53:52
85567,1196739150,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"43,788","1,904",15:03:32
85602,2231003923,1/2/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,999",136,16:48:23
85625,1707508067,1/2/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,399,17,1:09:26
86041,1194548586,1/3/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,0,0,8:10:32
86053,2167265637,1/3/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,23,"3,515",153,21:30:15
86100,1231182457,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,0,0,4:27:25
86166,1187719790,1/3/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"13,120","1,093",1:27:26
86183,2234227567,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"5,588",294,9:56:23
86261,1338289873,1/3/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,23,"56,800","2,470",7:15:46
86332,1794201873,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,390,20,2:41:39
86350,1754601921,1/3/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,15,0,0,15:30:49
86426,1407717741,1/3/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"2,405",115,20:55:48
86586,1156496000,1/3/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,838",108,9:30:55
86828,2060347171,1/4/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,998",353,15:22:48
86857,1890089875,1/4/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,14,"2,998",214,6:58:54
86884,2117773471,1/4/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,359,20,10:13:47
87041,2106806839,1/4/2014,Bag,Female,Mobile,Fashion,Member,one-day deliver,12,"6,395",533,6:51:01
87092,1933688965,1/4/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"3,267",182,16:01:06
87128,1742579903,1/4/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"3,750",188,0:03:31
87168,1328813936,1/4/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"1,000",59,8:56:47
87249,1782881909,1/4/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"12,787",984,18:44:19
87283,1159419401,1/4/2014,spectacles,Male,Web,Fashion,Member,Normal Delivery,22,450,20,22:34:21
87298,1636255865,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"26,500","2,038",14:32:28
87328,1320550765,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"6,999",500,19:52:01
87406,1609012453,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"3,300",275,8:39:02
87632,1193749150,1/5/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0,8:05:46
87671,1815946169,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"16,100",847,20:27:43
87738,1351546902,1/5/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,799,47,14:13:13
87976,1904309686,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,23,"5,600",243,8:18:18
87995,2200858233,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"2,389",199,21:59:46
87997,1820620678,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"2,645",126,21:21:53
88140,1752541723,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,477",67,23:41:01
88304,1633756764,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"2,592",136,22:22:15
88341,1283316149,1/6/2014,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"1,175",69,21:14:00
88462,2165564802,1/6/2014,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"2,000",143,3:49:00
88479,2215272482,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,899,50,2:01:34
88564,1730408606,1/6/2014,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0,13:16:40
